categoryNumber,keyword,subkeyword,text,url
0,Identity and Access Management IAM 통합 계정 관리 솔루션 아이엠,,조직이 필요로 하는 보안 정책을 수립하고 정책에 따라 자동으로 사용자의 계정과 권한을 관리하는 솔루션,
0,Ignore query string 쿼리 문자열 무시,,CDN 서비스가 원본 서버에 요청할 때 ?id=1234와 같이 URL에 포함된 GET 파라미터를 제거한 후 요청하는 행위,
0,Image Optimizer 이미지 옵티마이저,,원본 이미지를 다양한 해상도의 기기에 최적화된 섬네일로 변환하고 배포할 수 있도록 제공하는 손쉬운 이미지 변환 서비스 자세히 보기,
0,Index 색인,,문서의 내용을 분석해서 검색하기 용이한 형태의 데이터를 만드는 행위 혹은 그 데이터,
0,Infrastructure as a Service IaaS 인프라형 서비스 아이아스,,"인터넷을 통해 서버와 스토리지 등 데이터센터 자원을 대여하는 서비스. 이용자는 직접 데이터 센터를 구축할 필요 없이 클라우드 환경에서 필요한 인프라를 사용하고, 운영체제와 애플리케이션 등을 설치한 뒤 원하는 서비스 운영 가능",
0,Ingress Ingress,,클러스터 외부의 요청을 Ingress 리소스에 정의된 규칙에 따라 클러스터 내부의 서비스로 연결해주는 API 객체,
0,Init-Script 이니트 스크립트,,사용자가 미리 작성해 둔 스크립트를 서버 생성 시 자동으로 실행시킬 수 있는 기능으로 서버 초기 환경 구축 시 편리하게 활용 가능 자세히 보기,
0,InputOutput Operations per Second IOPS 아이옵스,,"HDD, SSD, SAN과 같은 컴퓨터 저장 장치를 벤치마크 시 사용하는 성능 측정 단위",
0,Instance 인스턴스,,설계도를 바탕으로 소프트웨어 세계에 구현된 구체적인 실체,
0,Interactive Voice Response IVR 자동 음성 안내 아이브이알,,전화를 이용하여 다양한 정보를 음성으로 제공해 주는 기술,
0,Intermediate Course Intermediate Course,,"네이버 클라우드 플랫폼 교육 과정 2단계로 DevOps, AI, Kubernetes 등 네이버 클라우드 플랫폼의 특정 서비스를 기반으로 한 실습 프로젝트를 진행하는 내용으로 구성",
0,Internet Control Message Protocol ICMP 인터넷 제어 메시지 프로토콜 아이시엠피,,오류를 보고하고 IP 패킷 프로세싱과 관련된 다른 정보를 제공하는 네트워크 계층 인터넷 프로토콜 자세히 보기,
0,Internet Data Center IDC 인터넷 데이터 센터 아이디씨,,"포털, 콘텐츠 제공 업체 등 주요 웹콘텐츠 서버가 위치하는 곳으로 일반적으로 사업자망 끝단에 위치",
0,Internet gateway 인터넷 게이트웨이,,다수의 컴퓨터 시스템을 하나의 인터넷과 접속하는 장비(출처: 한국정보통신기술협회),
0,Internet Information Server IIS 인터넷 정보 서버 아이아이에스,,"미국 마이크로소프트(Microsoft)가 개발한 인터넷인트라넷용 서버 소프트웨어로, 버전 2.0부터 윈도우 NT 서버에 표준으로 첨부되어 있으며 운영체제와 통합된 것으로 복잡한 절차 없이 월드 와이드 웹(WWW) 서버 관리 가능",
0,Internet Message Access Protocol IMAP 인터넷 메시지 접속 프로토콜 아이엠에이피,,인터넷 메일 서버에서 메일을 읽기 위한 인터넷 표준 통신 규약의 종류,
0,Internet of Things² IoT 사물 인터넷² 아이오티,,"모든 디바이스를 복잡성없이 연결하여 실시간으로 디바이스 정보를 수집하고 이를 기반으로 모니터링하거나 분석, 제어할 수 있는 네이버 클라우드 플랫폼의 솔루션 자세히 보기",
0,Internet of Things¹ IoT 사물 인터넷¹ 아이오티,,사물에 센서를 부착해 실시간으로 데이터를 인터넷으로 주고받는 기술이나 환경,
0,Internet Protocol Address IP Address 인터넷 프로토콜 주소 아이피 주소,,TCPIP 프로토콜을 사용하여 통신하는 경우 송신자와 수신자를 구별하기 위한 고유 주소,
0,Internet Protocol Security Virtual Private Network IPsec VPN 인터넷 보안 프로토콜 가상 사설망 아이피섹 브이피엔,,외부에 있는 고객의 네트워크와 네이버 클라우드 플랫폼에 있는 네트워크를 암호화된 터널링 통신으로 연결하는 망 자세히 보기,
0,Internet Protocol Version 6 Address Record AAAA Record 인터넷 프로토콜 버전 식스 주소 레코드 쿼드 에이 레코드,,도메인 이름으로 IPv6 주소를 찾을 수 있도록 도메인 이름에 해당하는 IPv6 주소를 지정하는 레코드. 소유 도메인 및 그 하위 도메인의 IPv6 주소 지정 가능,
0,Internet Service Provider ISP 인터넷 서비스 제공자 아이에스피,,"개인이나 회사에 인터넷 접속 서비스, 웹 사이트 건설 및 웹 호스팅 서비스 등을 제공하는 회사",
0,Intrusion Detection System IDS 침입 탐지 시스템 아이디에스,,고객의 서비스로 인입되는 공격을 탐지하는 보안 솔루션. 흔히 IDS로 지칭하며 365일 24시간 모니터링을 통해 고객 서비스의 안정적인 운영 지원,
0,Intrusion Prevention System IPS 침입 방지 시스템 아이피에스,,고객의 서비스로 인입되는 공격을 탐지차단하는 보안 솔루션. 흔히 IPS로 지칭하며 365일 24시간 모니터링을 통해 고객 서비스의 안정적인 운영 지원,
0,IoT IoT,,분산되어 있는 수백만 대의 디바이스와 클라우드를 연결하는 네이버 클라우드 플랫폼의 서비스 카테고리 자세히 보기,
0,ISV Solution Partner ISV Solution Partner,,솔루션 파트너의 한 종류로 네이버 클라우드 플랫폼에서 동작하는 소프트웨어 솔루션을 제공하는 파트너,
0,Item 아이템,,"네이버 클라우드 플랫폼의 Game 상품군에서 무기, 의류, 강화에 사용되는 아이템이나 복용 가능한 아이템, 아이템 스킬 등 재화를 제외한 게임의 모든 리소스",
0,Jail Breaking 탈옥,,"Android의 루팅과 유사한 행위로 iOS에서 사용자에게 지원하지 않는 시스템 파일에 대한 접근, 애플 정책에 위배되는 프로그램 설치, 테마 변경 등을 가능하도록 하는 행위. 루팅과 동일하게 서비스와 사용자 보호를 위해 App Safer에서는 탈옥 여부를 판단하여 탐지하는 서비스를 제공",
0,Java database connectivity JDBC 자바 데이터베이스 커넥티비티 제이디비씨,,자바(Java)에서 데이터베이스에 접속할 수 있도록 지원하는 자바 API,
0,JavaScript Object Notation JSON 제이슨,,인간이 읽을 수 있는 데이터 교환용으로 설계된 경량 텍스트 기반 개방형 표준 포멧,
0,Jenkins 젠킨스,,소프트웨어 개발 시 반복적인 프로세스를 자동화해주는 서비스의 VM 설치형 자세히 보기,
0,JEUS JEUS,,국내 시장 점유율 1위 WAS(Web Application Server)인 JEUS를 서버 설치형으로 제공하는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,Job Job,,네이버 클라우드 플랫폼의 VOD Transcoder에서 미디어 파일을 변환하는 작업 단위,
0,Joomla! Joomla!,,"Linux + Apache + MySQL + PHP + Joomla! 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 상품으로, 리눅스를 운영체제로 사용하면서 Apache Web ServerMySQL(MariaDBPHP)를 활용한 CMS 구축 서비스 플랫폼",
0,Kafka Kafka,,높은 성능과 안정성을 보장하는 분산 메시징 시스템으로 대량의 데이터를 실시간으로 처리 시 사용,
0,Kerberos Keytab File Kerberos Keytab 파일,,Kerberos Principal에 대응되는 대칭키 알고리즘에서 사용할 암호화 키를 소유함으로써 비밀번호 역할을 수행하는 파일,
0,Key Management Service KMS 키 관리 서비스 케이엠에스,,고객의 중요 정보 암호화에 사용된 키를 고객이 설정한 보안 정책에 따라 엄격히 관리하고 안전하게 보호하는 서비스 자세히 보기,
0,Key Store 키 저장소,,"KMS 이용 고객당 하나씩 생성되는 키 저장 공간. 고객이 생성하는 키는 이곳에 생성되며, KMS 콘솔을 통해 접근하여 관리 가능",
0,Keyword Coupon 키워드 쿠폰,,"크리스마스', '오픈이벤트', '새해'와 같이 지정된 키워드를 생성하고 해당 키워드를 쿠폰 창에 입력 시 아이템을 지급하는 기능",
0,Kibana 키바나,,Elasticsearch를 위한 오픈 소스 데이터 시각화 플러그인,
0,Kubernetes Service 쿠버네티스 서비스,,빠르고 간편하게 Kubernetes 컨테이너를 배포하고 관리할 수 있는 관리형 서비스 자세히 보기,
0,LAMP 램프,,"Linux, Apache, MySQL, PHP 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 자세히 보기",
0,Latency 지연 속도,,어떤 장치가 네트워크 접근을 요청한 시간과 전송 승인을 받은 시간 사이의 지연 시간 혹은 프레임을 수신한 시간과 그 프레임을 수신 포트 방향으로 포워딩한 시간 사이의 지연 시간,
0,Launch Configuration 시작 구성,,Auto Scaling Group에서 가상 서버를 시작 구성 시 사용하는 템플릿. Auto Scaling Group 생성 시 Launch Configuration 지정 필요,
0,Learning Management System LMS 학습 관리 시스템 엘엠에스,,컴퓨터 온라인을 통하여 학생의 성적과 진도는 물론 출석과 결석 등 학사 전반에 걸친 사항을 관리해 주는 시스템. 학습 콘텐츠의 개발과 전달평가관리에 이르기까지 학습의 전반적 과정을 통합적으로 운영관리할 수 있는 시스템,
0,Least Connection 리스트 커넥션,,가장 적은 수의 연결이 이루어진 서버로 요청을 할당하는 서버 부하 분산 방식,
0,Ledger 레저,,변경 불가능한 상태의 데이터로 체인코드에서 발생하는 모든 거래를 저장하는 하이퍼레저 패브릭의 구성 요소 중 하나,
0,LEMP LEMP,,"Linux + Nginx + MySQL + PHP 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 상품으로, 리눅스를 운영체제로 사용하면서 Nginx Web Server, MySQL(MariaDB), PHP를 활용한 Web Application Service Stack 서비스",
0,Life Cycle 생명 주기,,컴포넌트가 생성되고 사용되고 소멸될 때까지 일련의 과정,
0,Link Customer 링크 커스터머,,네이버 클라우드 플랫폼의 WORKBOX에서 생성된 링크를 전달 받아 폴더(파일)를 공유 받은 대상,
0,Live Station 라이브 스테이션,,라이브 방송에 필요한 필수 기능을 강력한 인코딩 성능을 통해 비용 효율적으로 구현할 수 있는 서비스 자세히 보기,
0,Load Balancer LB 로드 밸런서 엘비,,서버의 성능과 부하량을 고려해 네트워크 트래픽을 다수의 서버로 분산 시켜 주는 서비스 자세히 보기,
0,Load Balancing 로드 밸런싱,,병렬로 운영되는 기기 사이에서 부하가 균등하게 되도록 하는 행위,
0,Local-Area Network LAN 근거리 통신망 랜,,"비교적 작은 지리적인 영역(최대 수천 m)을 담당하는 오류가 낮은 고속 데이터 네트워크. LAN은 하나의 건물 내에 있거나 그 외의 지리적으로 제한된 영역에 존재하는 워크스테이션, 주변 장치, 터미널, 그 외의 장치들을 연결하며 LAN 표준은 OSI 모델의 물리적 계층과 데이터 링크 계층에서 케이블 연결과 신호 처리 방식을 지정",
0,Log Visualization 로그 시각화,,네이버 클라우드 플랫폼의 Effective Log Search & Analytics에서 내장되어 있는 Kibana를 통해 원하는 로그 데이터를 쿼리하여 대시보드를 구성하는 일,
0,Machine Learning ML 기계 학습 ML,,컴퓨터 프로그램이 데이터와 처리 경험을 이용한 학습을 통해 정보 처리 능력을 향상시키는 것 또는 이와 관련된 연구 분야(출처: 한국정보통신기술협회),
0,Magento 마젠토,,"Linux, Apache, MySQL, PHP, Magento 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스. 리눅스 운영체제를 사용하며 Apache Web ServerMySQL(MariaDBPHP)를 활용한 쇼핑몰 구축 서비스 플랫폼의 역할을 수행하며, 네이버 클라우드 플랫폼의 Compute 인프라 서비스에 자동으로 구성 자세히 보기",
0,Mail 메일,,"네이버 클라우드 플랫폼의 네이버웍스에서 회사 도메인을 메일 주소로 활용할 수 있고, 강력한 보안과 뛰어난 스팸 차단을 자랑하는 메일 기능",
0,Mail eXchanger Record MX Record 메일 호스트 정보 엠엑스 레코드,,사용자가 보유한 도메인과 하위 도메인의 메일 서버를 지정할 수 있는 정보,
0,Mail Transfer Agent MTA 메일 전송 에이전트 엠티에이,,전자우편을 SMTP(Simple Mail Transfer Protocol)를 이용해 다른 전자우편 서버로 전달하는 프로그램,
0,Managed Service Provider MSP Managed Service Provider MSP,,"서비스 파트너의 한 종류로 직접 고객을 관리하며 기술 지원 및 다양한 부가 서비스를 제공할 수 있는 파트너. 고객을 위한 클라우드 시스템 설계 및 구축, 마이그레이션 서비스를 제공하며 고객 요구 사항을 충족시키기 위한 다양한 솔루션을 제공",
0,Management Management,,IT 인프라와 서비스를 실시간으로 모니터링하고 관리하여 고객에게 24시간 365일 안정적인 클라우드 서비스를 제공하는 네이버 클라우드 플랫폼의 서비스 카테고리 자세히 보기,
0,Manager Node 매니저 노드,,네이버 클라우드 플랫폼의 Search Engine Service에서 제공하는 Elasticsearch 클러스터 구성 요소 중 하나로 Elasticsearch 클러스터를 관리하며 코디네이트 노드로 설정되어 데이터가 인입되는 통로로 사용하는 노드,
0,Manifest 매니페스트,,개방형 플랫폼 서비스에서 각각의 응용 서비스 배포에 필요한 설정 정보를 담고 있는 파일(출처: 한국정보통신기술협회),
0,Manufacturing Service 제조 서비스,,"스마트 팩토리를 구축하고 빅 데이터 분석, AI, IoT 기술을 도입하여 제조 산업의 디지털 전환을 지원하는 네이버 클라우드 플랫폼의 솔루션 자세히 보기",
0,Maps 맵스,,네이버 지도 기능을 활용해 다양한 위치 기반 서비스를 만들 수 있는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,Maps 맵,,다양한 위치 기반 서비스를 만들 수 있는 네이버 지도 서비스 자세히 보기,
0,MariaDB 마리아 디비,,MySQL과 높은 호환성을 유지하는 오픈소스 기반의 데이터베이스 관리 시스템(RDBMS) 자세히 보기,
0,Marketplace 마켓플레이스,,네이버 클라우드 플랫폼의 솔루션을 검색하고 이용 신청할 수 있는 공간 자세히 보기,
0,Master Master,,Cloud DB 상품에서 고가용성 기능을 사용 중인 경우 메인 서버,
0,Master Key 마스터 키,,고객이 KMS에 생성하여 관리하는 키. 어떠한 경우에도(시스템 운영자라 할지라도) 키값을 직접적으로 확인할 수 없고 KMS 시스템 외부로 노출되지 않으며 일반적으로 데이터키나 크리덴셜을 봉인하는 용도로 사용하는 것을 권장. KMS 이용 가이드에서는 키나 마스터 키라는 용어로 지칭,
0,Master Node 마스터노드,,네이버 클라우드 플랫폼의 Cloud Hadoop 클러스터에서 작업자 노드를 모니터링하는 관리자 노드,
0,Media Media,,저렴한 비용으로 쉽고 빠르게 고품질의 미디어 콘텐츠를 변환하고 서비스할 수 있도록 지원하는 네이버 클라우드 플랫폼의 서비스 카테고리,
0,Media Access Control MAC 매체 접근 제어 맥,,IEEE가 정의한 데이터 링크 계층의 두 가지 서브 레이어 중의 하위 레이어,
0,Media Access Control Address MAC Address 미디어 접근 제어 주소 맥 주소,,LAN에 연결하는 모든 포트나 장치에 필요한 표준화된 데이터 링크 계층 주소,
0,Media Services 미디어 서비스,,Live와 VOD 관련 서비스를 쉽고 빠르게 안정적으로 구축할 수 있는 네이버 클라우드 플랫폼의 솔루션 자세히 보기,
0,Member 회원,,네이버 클라우드 플랫폼 포털에 가입한 개인 계정이나 사업자 계정,
0,memberNo memberNo,,NRN에서 리소스를 소유하는 네이버 클라우드 플랫폼 회원 번호값으로 일부 리소스의 NRN에는 리전이 필요하지 않으므로 생략 가능(예: 2942),
0,Membership Service Provider MSP 멤버십 서비스 제공자,,"하이퍼레저 패브릭에서 하나의 조직멤버십을 나타내는 추상화된 객체로, 자신의 신원을 관리하고 인증하는 규칙을 정의",
0,Member² 구성원,,"네이버 클라우드 플랫폼의 WORKPLACE에서 조직도의 직원 정보를 바탕으로 인사 발령, 조직 개편, 증명서 관리 등 기본 인사 업무를 효과적으로 지원하는 기능",
0,Memory Modulation Detection 메모리 변조 탐지,,"변수 조작, 결제 우회 등 부당 이득 취득에 악용하고자 동작하는 Application Process의 메모리를 변경하는 행위를 탐지하는 행위. App Safer가 이러한 메모리 변화를 실시간으로 탐지하는 서비스 제공",
0,Message 메시지,,네이버 클라우드 플랫폼의 네이버웍스에서 LINE의 쉽고 간편한 사용 방법 그대로 별도 교육 없이 사용할 수 있는 안전한 업무용 메신저 기능,
0,Message Queuing Telemetry Transport MQTT Message Queuing Telemetry Transport 엠큐티티,,"사물 통신(M2M: Machine to Machine), 사물 인터넷(IoT: Internet of Things)과 같이 대역폭이 제한된 통신 환경에 최적화하여 개발된 푸시 기술(push technology) 기반의 경량 메시지 전송 프로토콜(출처: 한국정보통신기술협회)",
0,Message-Digest Algorithm 5 MD5 메시지 다이제스트 알고리즘 파이브 엠디파이브,,RFC 1321로 지정되어 있는 128비트의 출력값(해시 값)을 생성하는 암호화 해시 함수. 흔히 MD5로 지칭하며 File Safer에서는 MD5를 16진수 32바이트로 표기(예: 9c2f83f1742a29c109ee8f2239ee87d8),
0,META Commerce 메타커머스,,"Linux + Apache + MySQL + PHP + META-Commerc 설치 프로세스를 원클릭으로 시작할 수 있는 오픈소스 설치형 이커머스 서비스 솔루션(독립형) 상품으로, 리눅스를 운영체제로 사용하면서 Apache Web ServerMySQL을 활용한 쇼핑몰 구축 서비스 플랫폼",
0,Metadata 메타데이터,,다른 데이터에 대한 설명 역할을 수행하는 데이터에 관한 구조화된 데이터. 대량의 정보 가운데에서 찾고 있는 정보를 효율적으로 검색하여 이용하기 위해 일정 규칙에 따라 콘텐츠에 부여되는 데이터,
0,Method 메소드,,"HTTP 프로토콜에서 웹 서버가 요청 및 응답 데이터 전송 시 사전에 약속된 동작 방식. W3C에서는 GET, POST를 비롯 8가지의 메소드를 정의",
0,Metric 메트릭,,네이버 클라우드 플랫폼의 Cloud Insight가 수집하는 성능 지표로 System Metric과 Custom Metric으로 구분,
0,Micro Server 마이크로 서버,,네이버 클라우드 플랫폼에 한국 거주 회원으로 가입하고 결제 수단 등록 시 1년간 1인당 무료로 체험해볼 수 있는 Micro 타입의 리눅스 전용 서버로 CentOS와 Ubuntu 운영체제 지원,
0,Microservice Architecture MSA 마이크로서비스 아키텍처,,대규모 소프트웨어 개발에 적용하기 위한 것으로 단독으로 실행 가능하고 독립적으로 배치될 수 있는 작은 단위(모듈)로 기능을 분해하여 서비스 하는 아키텍처(출처: 한국정보통신기술협회),
0,Microsoft Structured Query Language MSSQL 마이크로소프트 구조화 질의 언어 엠에스에스큐엘,,Microsoft가 제공하는 대표적인 관계형 데이터베이스 관리 시스템(RDBMS) 자세히 보기,
0,Migration Support Program ACE 마이그레이션 지원 프로그램 ACE,,기존 온 프레미스(On-Premise) 환경에서 클라우드 도입을 고려하고 있거나 타 클라우드 서비스에서 네이버클라우드로 교체를 고려하고 있어 마이그레이션이 필요한 경우 단계별 마이그레이션을 지원하는 네이버 클라우드 플랫폼의 지원 프로그램 중 하나,
0,MinMax Capacity of Auto Scaling Group 오토 스케일링 그룹의 최소 최대 용량,,"Auto Scaling Group의 최소최대 서버 수. 최소 서버 수의 경우 항상 이 값과 같거나 이 값보다 더 큰 서버 수가 유지되며, 0으로 설정 시 서버를 한 대도 보유하지 않는 상태를 유지 가능",
0,Miss 미스,,"요청한 콘텐츠가 CDN 캐시 서버에 없을 경우 원본 서버로부터 콘텐츠를 전송받은 후 서버에 저장하는 행위. 이전에 요청된 이력이 없거나 유효 시간이 만료된 경우, 요청되었지만 응답한 적이 없거나 캐시하지 않도록 설정했을 경우에만 발생",
0,MNIST MNIST,,"숫자의 손글씨 이미지 데이터셋으로 60,000개의 train dataset, 10,000개의 test dataset 으로 이루어져 있고 각 이미지에 대응되는 숫자 레이블 데이터 존재",
0,Mobile Dynamic Map Mobile Dynamic Map,,JavaScript를 사용하지 않고도 웹 페이지에서 네이버 지도를 이용해 쉽게 위치를 표시하고 안내할 수 있는 Static Map(정적 지도)을 제공하는 네이버 클라우드 플랫폼의 서비스,
0,Mobile Dynamic Map Android Mobile Dynamic Map Android,,Android 운영체제의 모바일 환경에서 네이버 지도를 이용해 쉽게 위치를 표시하고 안내할 수 있는 네이버 클라우드 플랫폼의 서비스,
0,Mobile Dynamic Map iOS Mobile Dynamic Map iOS,,iOS 운영체제의 모바일 환경에서 네이버 지도를 이용해 쉽게 위치를 표시하고 안내할 수 있는 네이버 클라우드 플랫폼의 서비스,
0,Mongo Database MongoDB 몽고데이터베이스 몽고디비,,전세계에서 가장 인기 있고 많이 사용하고 있는 오픈 소스 기반의 문서 저장 데이터베이스(Document Store Database),
0,Monitoring Monitoring,,컴퓨팅 자원의 상태를 모니터링하고 이벤트가 발생하면 사용자에게 통보하는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,MSSQL Log Collector Lazylog MSSQL Log Collector Lazylog,,장애 분석이나 성능 분석을 위한 필수 데이터 수집용으로 네이버 클라우드 플랫폼이 배포하는 SQL 서버 로그 수집 프로그램,
0,Multi-Factor Authentication MFA 멀티팩터 인증 엠에프에이,,"지식(knowledge), 소유(possession), 속성(inherence) 분류 중 적어도 두 가지에 한해 별도의 여러 증거 부분을 인증 매커니즘에 성공적으로 제시한 이후에만 사용자가 접근 권한이 주어지는 컴퓨터 접근 제어 방식",
0,Multi-Zone 멀티존,,국가 단위의 리전 내에서 물리적으로 분리되어 구성된 데이터센터 및 네트워크,
0,Multiple Network Interface Controller Multi-NIC Domain 멀티 네트워크 인터페이스 컨트롤러 도메인 멀티 닉 도메인,,"단일 Virtual Network를 통해서 연결이 가능한 범위. Virtual Network를 통해서 추가된 Network Interface간 네트워크 통신은 같은 Multi-NIC Domain 내에서만 가능하며, Multi-NIC Domain이 다른 경우에는 추가된 Network Interface간 통신은 불가 자세히 보기",
0,Multipurpose Internet Mail Extensions MIME 다목적 인터넷 메일 확장 마임,,"본래 이메일과 함께 동봉할 파일을 텍스트 문자로 전환해서 이메일 시스템을 통해 전달하기 위해 개발되었으나, 현재는 웹을 통해서 여러 형태의 파일을 전달할 때 쓰는 파일 변환 방식",
0,Multitenant 멀티테넌트,,서로 다른 복수의 서비스 사업자나 사용자의 컴퓨팅 자원이 하나의 데이터 센터에 동시에 상주하는 경우(출처: 한국정보통신기술협회),
0,My Chart My Chart,,네이버 클라우드 플랫폼의 Monitoring에서 자주 모니터링해야 하는 아이템이나 서버를 하나의 차트로 등록하여 관리하는 기능,
0,My Group My Group,,네이버 클라우드 플랫폼의 Monitoring에서 이상 동작을 하는 서버를 쉽게 확인하고 성능 지표를 비교하기 위해 생성한 서버들의 그룹 ,
0,My Page 마이페이지,,네이버 클라우드 플랫폼에 제공하는 다양한 서비스 이용 현황을 확인하고 관리할 수 있는 네이버 클라우드 플랫폼의 포털 메뉴,
0,My Structured Query Langugae MySQL 마이에스큐엘,,가장 많이 사용하고 있는 오픈 소스 관계형 데이터베이스 관리 시스템(RDBMS) 자세히 보기,
0,MY Voice MY 보이스,,CLOVA Dubbing에서 프로젝트에 사용하기 위해 사용자가 원하는 스타일로 직접 제작한 클로바 보이스,
0,Name Server Record NS Record 네임 서버 레코드 엔에스 레코드,,소유 도메인 이름의 DNS 서버(네임 서버)를 지정하는 것. 보통 하위 도메인 이름을 다른 DNS 서버가 관리하도록 위임(delegation) 시 사용,
0,Namespace 네임스페이스,,개체를 구분할 수 있는 범위를 나타내는 것. 일반적으로 하나의 이름 공간에서는 하나의 이름이 단 하나의 개체만을 가리킴,
0,NAVER Cloud Platform 네이버 클라우드 플랫폼,,고객 중심의 맞춤형 클라우드 서비스를 제공하는 네이버클라우드의 플랫폼,
0,NAVER Cloud Platform Certified Associate NAVER Cloud Platform Certified Associate,,네이버 클라우드 플랫폼 기술자격증 1단계로 클라우드에 대한 기본적인 이해가 있고 네이버 클라우드 플랫폼을 이용한 인프라 구성이 가능한 수준,
0,NAVER Cloud Platform Certified Expert NAVER Cloud Platform Certified Expert,,네이버 클라우드 플랫폼 기술자격증 3단계로 클라우드에 대한 전문적인 지식이 있고 트러블 슈팅과 커스터마이징이 가능한 수준,
0,NAVER Cloud Platform Certified Professional NAVER Cloud Platform Certified Professional,,네이버 클라우드 플랫폼 기술자격증 2단계로 클라우드에 대한 전문적인 지식이 있고 네이버 클라우드 플랫폼을 활용하여 인프라를 독자적으로 구축할 뿐만 아니라 다양한 기능을 구현할 수 있으며 트러블 슈팅까지 가능한 수준,
0,NAVER Developers 네이버 개발자 센터,,"네이버에서 제공하는 다양한 서비스와 콘텐츠를 이용할 수 있는 오픈 API의 사용 방법 및 개발 소스와 팁, 관련 기술문서 공유, 개발자 포럼 등을 운영하는 개발 지원 사이트",
0,NAVER Maps App Connected URL Scheme 지도앱 연동 URL Scheme,,"외부 앱이나 웹 페이지에서 네이버 지도 앱을 실행해 장소 표시, 검색, 길찾기, 내비게이션 등 다양한 지도 기능을 수행할 수 있는 네이버 클라우드 플랫폼의 서비스",
0,NAVER Smart Machine Learn Platform NSML NAVER Smart Machine Learn Platform NSML,,개발자와 연구자가 언제 어디서나 인공지능을 연구하고 학습할 수 있도록 네이버 인공지능 연구팀이 직접 개발한 네이버 클로바 AI 개발 플랫폼,
0,NAVER WORKS 네이버웍스,,네이버의 IT 기술력과 보안 노하우를 기반으로 업무에 필요한 기능을 하나로 통합한 네이버 클라우드 플랫폼의 업무용 온라인 협업 도구 서비스 자세히 보기,
0,Ncloud resource names NRN Ncloud Resource Names NRN,,네이버 클라우드 플랫폼의 모든 리소스를 표현하기 위한 네이밍 규칙,
0,Ncloud Tool Kit NTK Ncloud Tool Kit NTK,,네이버 클라우드 플랫폼에서 제공 중인 리눅스 서버의 상태를 진단해볼 수있는 진단 툴,
0,Network ACL NACL Network ACL NACL,,VPC의 Subnet에서 InboundOutbound의 네트워크 접근 제어를 지원하는 기능으로 Stateless 기반 동작,
0,Network Address Translation NAT 네트워크 주소 변환 나트,,전역적으로 고유한 IP 주소의 필요성을 줄이기 위한 매커니즘. 전역적으로 고유하지 않은 주소를 가진 조직체가 그 주소를 전역적으로 라우팅할 수 있는 주소 공간으로 변환하여 인터넷에 연결할 수 있으며 Network Address Translator라는 명칭으로도 사용,
0,Network Address Translation Gateway NAT Gateway 네트워크 주소 변환 게이트웨이 나트 게이트웨이,,비공인 IP를 가진 다수의 서버를 인터넷상의 공인 IP를 가진 고객의 호스트와 연결하는 장치 자세히 보기,
