categoryNumber,keyword,subkeyword,text,url
0,Network Address Translator 네트워크 주소 변환기,,사설 IP를 공인 IP로 변환하여 인터넷 연결을 제공하는 장비. 흔히 Network Address Translation으로 지칭,
0,Network Functions Virtualization 네트워크 기능 가상화,,"네트워크의 방화벽, 트래픽 부하 제어 관리, 라우터 등과 같은 하드웨어 장비의 기능과 처리 기능을 서버단에서 소프트웨어로 구현하는 기술(출처: 한국정보통신기술협회)",
0,Network Interface NI 네트워크 인터페이스 엔아이,,하드웨어나 소프트웨어 간 통신을 위해서 만들어진 물리적인 매개체나 프로토콜,
0,Network Management System NMS 네트워크 관리 시스템 엔엠에스,,네트워크의 적어도 한 부분을 관리하는 일을 담당하는 시스템. 일반적으로 엔지니어링 워크스테이션과 같은 상당히 강력하고 장비를 잘 갖춘 컴퓨터를 의미하며 네트워크 통계 자료와 리소스 추적에 도움이 되는 에이전트와 통신하는 기능을 수행,
0,Network Traffic Monitoring NTM 네트워크 트래픽 모니터링 엔티엠,,고객 서버에서 발생하는 트래픽을 수집하고 분석하여 정보를 제공하는 서비스 자세히 보기,
0,Network-Attached Storage NAS 네트워크 결합 스토리지 나스,,다수의 서버가 네트워크로 연결해 사용할 수 있는 스토리지 자세히 보기,
0,Networking Networking,,언제 어디서나 빠르고 안정적인 네트워크 환경을 구축해 막힘 없는 서비스를 구현하도록 지원하는 네이버 클라우드 플랫폼의 서비스 카테고리 자세히 보기,
0,Neural End-to-end Speech Transcriber NEST Neural End-to-end Speech Transcriber NEST,,End-to-end 방식으로 학습하여 정형화되지 않은 길고 복잡한 문장에 대해서도 정확한 음성 인식이 가능한 CLOVA 음성 인식 기술,
0,NFS Client Provisioner NFS Client Provisioner,,기존에 구성된 NFS 서버에 PVC(Persistent Volume Claim)를 통한 PV(Persistent Volume)를 자동 생성해주는 Provisioner,
0,Node 노드,,재분배 지점이나 통신 종단점. 네트워크 기본 요소인 지역 네트워크에 연결된 컴퓨터와 그 안에 속한 장비를 통틀어 하나의 노드라고 지칭,
0,Node.js Node.js,,"Linux + Node.js의 Stack 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 상품으로, 리눅스를 운영체제로 사용하면서, Node.js를 활용한 Javascript Development Stack 서비스 플랫폼",
0,Not Only Structured Query Language NoSQL 비관계형 데이터베이스 에스큐엘 노에스큐엘,,전통적인 관계형 데이터베이스보다 덜 제한적인 일관성 모델을 이용하는 데이터의 저장 및 검색을 위한 매커니즘을 제공하는 서비스,
0,nrn nrn,,데이터가 NRN(Ncloud Resource Names)임을 나타내는 구분자,
0,nShort Uniform Resource Locator nShortURL 단축 URL 서비스 엔쇼트유알엘,,긴 URL을 짧게 줄여주는 서비스. 글자 수 제한이 있는 SNS나 SMS를 이용 시 유용한 기능 자세히 보기,
0,Object 객체,,"저장 공간에서 할당되어 값을 가지거나 식별자에 의해 참조되는 공간(변수, 자료 구조, 함수 또는 메소드)",
0,Object Detection 객체 탐지,,이미지 내 사람 및 자동차 등 객체의 타입과 위치를 감지하여 정보를 제공하는 기능 자세히 보기,
0,Object Life Cycle 오브젝트 생명주기,,네이버 클라우드 플랫폼의 Archive Storage에서 오브젝트 단위로 원하는 시간에 자동 삭제되도록 설정하는 기능,
0,Object Migration Object Migration,,다른 클라우드 환경에 있는 데이터를 네이버클라우드 환경으로 안전하고 빠르게 마이그레이션할 수 있는 네이버 클라우드 플랫폼의 서비스,
0,Object Storage 오브젝트 스토리지,,어떤 종류의 데이터든지 언제 어디서나 데이터를 저장하고 확인할 수 있는 객체 스토리지 서비스 자세히 보기,
0,OCR OCR 광학 문자 인식 오씨알,,Optical character recognition의 약자로 이미지(사진) 속 글자 위치를 찾고 어떤 글자인지 자동으로 알아내는 광학 문자 인식 기술 자세히 보기,
0,On the Fly 온더 플라이 기록,,데이터를 미리 생성해두지 않고 요청 받은 시점에 실시간으로 처리하는 방식,
0,Online Certificate Status Protocol OCSP 온라인 인증서 상태 프로토콜 오씨에스피,,사용자의 실수나 고의로 폐지된 공인인증서가 사용되는 것을 방지하기 위해 공인인증서 유효성을 실시간으로 검증하여 결과를 제공하는 서비스,
0,Online Transaction Processing OLTP 온라인 트랜잭션 처리 오엘티피,,"컴퓨터 시스템을 사용하는 트랜잭션 데이터 관리를 의미. 조직의 일상적인 작업에서 발생하는 비즈니스 상호 작용을 기록하고, 이 데이터를 쿼리하여 유추할 수 있도록 지원",
0,OpenFlow 오픈플로우,,"OpenFlow 스위치, OpenFlow 컨트롤러로 구성되며, 흐름(flow) 정보를 제어하여 패킷의 전달 경로 및 방식을 결정하는 것. OpenFlow 스위치 내부에는 패킷 전달 경로와 방식에 대한 정보를 가지고 있는 FlowTable이 존재하는데, 패킷이 발생하면 제일 먼저 FlowTable이 해당 패킷에 대한 정보를 가지고 있는지 확인 후 패킷 정보가 존재하면 패킷을 처리하고, 정보가 존재하지 않으면 해당 패킷에 대한 제어 정보를 OpenFlow 컨트롤러에 요청하는 프로세스로 진행",
0,OpenTSDB OpenTSDB,,"HBase를 기반으로 분산, 확장이 가능한 Time Series Database로 서버(OS, 네트워크, 어플리케이션 등)에서 수집한 메트릭 데이터를 저장하고 인덱싱하여 사용자에게 제공",
0,"Ordering Service Node OSN, Orderer 지시자",,하이퍼레저 패브릭에서 클라이언트로부터 오는 트랜잭션을 순서화하고 최종 블록을 만들어 피어로 전달하는 주체,
0,Organization² Organization²,,네트워크에 참여하는 허가받은 조직으로 MSP(Membership Service Provider)를 통해 정의하는 하이퍼레저 패브릭의 구성 요소 중 하나,
0,Organization¹ Organization¹,,"조직이 소유하고 있는 모든 계정의 비용을 통합 결제하고, 모든 계정의 비용을 중앙에서 확인하고 정책을 관리할 수 있는 네이버 클라우드 플랫폼의 서비스 자세히 보기",
0,OS Security Checker OS Security Checker,,"Windows, Linux(CentOS, Ubuntu) 운영체제의 보안 설정을 점검하는 서비스",
0,Package 패키지,,"액션과 피드를 공유하는 단위. 패키지를 사용하여 연관된 액션들과 피드들을 하나의 단위로 관리할 수 있고, 다른 사용자와 공유 가능. Cloud Functions에서는 미리 유용한 공유 패키지를 제공 자세히 보기",
0,Packet 패킷,,"데이터 통신에서 전송 단위가 되는 문자나 숫자의 정보로 이루어진 메시지. 이 메시지는 헤더와 데이터부로 구성되며, 헤더에는 주로 이 메시지의 수신지에 관한 정보를 포함",
0,Page Rendering 페이지 렌더링,,브라우저가 HTML을 표현하고 JavaScript를 실행하면서 페이지를 구성하는 하위 이미지를 로딩하는 데 걸리는 시간,
0,Pagination 페이지 매김,,보고서 내 페이지 수와 페이지별 보고서 항목이 정렬되는 방식,
0,Papago Doc Translation Papago Doc Translation,,문서 내 소스 언어로 작성된 텍스트를 추출하여 타깃 언어로 번역하는 네이버 클라우드 플랫폼의 서비스,
0,Papago Korean Name Romanizer 파파고 한국 인명 로마자 변환,,현행 로마자 표기법에 맞춰 한글 이름을 로마자로 변환해주는 서비스 자세히 보기,
0,Papago Language Detection Papago Language Detection,,입력한 텍스트의 언어를 자동으로 감지하는 네이버 클라우드 플랫폼의 서비스,
0,Papago Neural Machine Translation Papago NMT 파파고 인공신경망 기계 번역 파파고 엔엠티,,인공신경망 기반 번역 알고리즘을 통해 입력한 텍스트를 다양한 언어로 자동 번역하는 서비스. 문구를 쪼개어 번역하는 대신 통째로 번역하기 때문에 맥락을 고려한 자연스러운 번역 결과 추출 가능 자세히 보기,
0,Papago Text Translation Papago Text Translation,,Papago NMT 서비스의 새로운 이름,
0,Papago Website Translation Papago Website Translation,,웹페이지 내 소스 언어로 작성된 HTML 문서나 element를 타깃 언어로 번역하는 네이버 클라우드 플랫폼의 서비스,
0,Partner Portal 파트너 포털,,제휴 제안이 승인되어 계약을 체결한 파트너를 위해 네이버 클라우드 플랫폼에서 별도 운영하는 사이트로 파트너가 보유하고 있는 고객을 효과적으로 관리할 수 있으며 다양한 소통 창구와 지원 콘텐츠 공유로 최상의 협업을 도모하는 공간,
0,Partner² 파트너²,,네이버 클라우드 플랫폼과 함께 더 큰 성공을 경험할 파트너 제휴 프로그램에 대한 정보를 확인하고 제휴 제안을 할 수 있는 네이버 클라우드 플랫폼의 포털 메뉴,
0,Partner³ Partner,,"네이버 클라우드 플랫폼의 Game 상품군에서 펫, 친구, 드론과 같이 콘텐츠를 수행할 때 동반하여 같이 수행되는 게임 리소스",
0,Partner¹ 파트너¹,,"네이버클라우드와 상생하는 긴밀한 관계로서 고객에게 네이버 클라우드 플랫폼의 다양한 서비스에 대한 판매 및 기술 지원 등의 역할을 담당하는 대상. 고객에게 제공하는 서비스 종류와 목적에 따라 서비스 파트너, 솔루션 파트너, 컴피턴시 파트너로 구분",
0,Peer 피어,,하이퍼레저 패브릭에서 원장(Ledger)를 보유한 기본 노드로 트랜잭션 요청을 검증하고 전파,
0,Peer IP Peer IP,,외부에 있는 고객 네트워크의 IPsec VPN Gateway가 가지고 있는 Public IP 주소,
0,Permission 권한,,특정 파일이나 경로를 사용할 권한을 설정하는 기준이자 그 기준으로 만든 설정 그 자체,
0,Permissioned Blockchain 허가형 블록체인,,"MSP(Membership Service Provider)를 통해 허가된 참여자만 접근을 허용하고, 권한 제어가 가능한 블록체인 시스템",
0,Personal Folder 개인 폴더,,네이버 클라우드 플랫폼의 WORKBOX에서 사용자가 다른 협업 동료와 공유하지 않고 개인적으로 업무에 사용할 폴더(파일)를 설정하고 관리할 수 있는 기능 메뉴,
0,Pinpoint 핀포인트,,"분산 서비스 및 시스템의 성능 분석, 진단, 추적 플랫폼을 서버 설치형으로 제공하는 서비스 자세히 보기",
0,Pinpoint Cloud 핀포인트 클라우드,,"대규모 분산 서비스 및 시스템의 성능 분석, 진단, 추적 플랫폼을 클라우드 환경에서 간편하게 사용할 수 있는 서비스 자세히 보기",
0,Plaintext 평문,,"암호화하기 전 보통문, 일반 문서, 자료를 의미",
0,Platform as a Service PaaS 플랫폼형 서비스 파스,,"소프트웨어 서비스를 개발할 때 필요한 플랫폼을 제공하는 서비스. 사용자는 PaaS에서 필요한 서비스를 선택해 애플리케이션을 개발하고, PaaS 운영 업체는 개발자가 소프트웨어를 개발할 때 필요한 API를 제공해 개발자가 좀 더 편하게 앱을 개발할 수 있게 돕는 역할 수행",
0,player library player library,,네이버 클라우드 플랫폼의 Video Player 이용 신청 후 비디오 플레이어 생성 시 콘솔에서 지정한 스토리지에 생성되는 파일 ,
0,PlayReady PlayReady,,Microsoft에서 제공하는DRM 기술 규격으로 Common Encryption규격에 따라 AES-128 방식으로 암호화,
0,Pledge 서약서,,네이버 클라우드 플랫폼의 WORKPLACE에서 직접 만든 서약서에 웹이나 모바일로 직원들의 동의를 받는 기능,
0,Pointer Record PTR Record 포인터 레코드 피티알 레코드,,"IP 주소로 해당 도메인 이름을 찾을 수 있도록 IP 주소에 해당하는 도메인 이름을 지정하는 레코드로, A 레코드와 반대되는 개념",
0,Policy 정책,,"Auto Scaling이 일어나는 방식. Scale-out, Scale-in 발생 시 가상 서버 증감 범위를 대수나 %로 정의",
0,Portal 포털,,"네이버 클라우드 플랫폼이 제공하는 다양한 서비스와 솔루션, 혜택, 사용 방법 가이드, 교육, 문의 등 정보를 확인하거나 요금 현황을 관리할 수 있는 사이트로 네이버 클라우드 플랫폼 상품을 이용할 수 있는 콘솔로 이동 가능",
0,Pose Estimation 포즈 인식,,이미지 속 사람을 감지하고 몇 명이 어떤 포즈를 취하고 있는지에 대한 좌표 정보를 얻을 수 있는 기능 자세히 보기,
0,Post 게시판,,네이버 클라우드 플랫폼의 WORKPLACE에서 우리 회사의 중요한 소식과 다양한 정보를 공유하는 게시판 기능,
0,PostgreSQL 포스트그레스큐엘,,지리 정보 처리와 엔터프라이즈 개발에 최적화된 오픈 소스 관계형 데이터베이스 관리 시스템 자세히 보기,
0,Prefix 프리픽스,,IP 주소에서 네트워크 ID에 해당하는 선두 상위 비트들의 집합,
0,Presto Presto,,기가바이트에서 페타바이트에 달하는 빅데이터에 대해 인터렉티브한 분석을 할 수 있게 하는 분산형 SQL 쿼리 엔진,
0,Pricing 요금,,실용적인 서비스 구성과 시간 단위 종량제로 사업을 유연하게 운용할 수 있는 요금 정보를 확인할 수 있는 네이버 클라우드 플랫폼의 포털 메뉴,
0,Primary Shard 프라이머리 샤드,,단일 데이터를 다수의 데이터베이스로 쪼개어 나눈 블록들의 구간,
0,Private Branch Exchange PBX 기업용 전화 시스템 피비엑스,,자동으로 전화를 연결해 주는 구내 전화교환시스템,
0,Private CA 사설 CA,,"사설 CA를 운영하고, 사설 인증서를 간편하게 발급 및 관리하는 서비스 자세히 보기",
0,Private Certificate 사설 인증서,,"법적으로 인가받지 않은 사설 인증 기관(CA)로부터 발급과 폐기, 관리되는 인증서",
0,Private Cloud 프라이빗 클라우드,,특정 조직이 가상화된 인프라를 소유하고 해당 조직을 위해서만 서비스를 제공하는 클라우드 환경(출처: 한국정보통신기술협회),
0,Private Intermediate CA 사설 중간 CA,,"CA 계층 구조에서 중간 계층의 CA로 기능상으로는 루트 CA와 동일하며, 마찬가지로 CA 인증서를 서명하여 하위 계층 구조 구성 가능",
0,Private Internet Protocol Address Private IP Address 사설 인터넷 프로토콜 주소 사설 아이피 주소,,"Private Subnet의 사설 IP 주소 영역에 포함되도록 할당하는 IP 주소. 네트워크 주소를 포함하여 초기 10개의 IP는 관리용으로 예약되며, 네트워크 주소와 CIDR 형식의 서브넷 bit를 입력",
0,Private Root CA 사설 루트 CA,,CA 계층 구조에서 최상위 계층에 위치하여 루트 CA의 역할을 수행하는 CA로 중간 CA 인증서 발급 가능,
0,Private Subnet 프라이빗 서브넷,,서버간 내부 통신을 할 수 있는 독립된 가상 네트워크 환경을 제공하는 서비스 자세히 보기,
0,Private Trust Boundary 사설 신뢰 구간,,프로그램 데이터나 실행이 자신의 신뢰 수준을 변경하는 범위,
0,Product 상품,,네이버 클라우드 플랫폼이 고객에게 제공하고 있는 유형무형의  모든 서비스와 솔루션을 두루 지칭. 서비스와 동일한 의미로 사용하기도 함,
0,productName productName,,"NRN에서 네이버 클라우드 플랫폼 서비스의 영문 식별 이름으로 사용되는 공통 상품 코드(예: Server, CDNplus, Subaccount)",
0,Professional Course Professional Course,,"네이버 클라우드 플랫폼 교육 과정 3단계로 네이버 클라우드 플랫폼 기술 자격증 취득을 위한 연계 과정으로서 가장 기초 레벨인 Associate 과정부터 Professional, Expert 과정으로 구성",
0,Provisioning 프로비저닝,,"사용자 요구사항에 맞게 시스템 자원을 할당, 배치, 배포해 두었다가 필요 시 시스템을 즉시 사용할 수 있는 상태로 준비하는 것",
0,Public Certificate 공인 인증서,,법적으로 인가받은 공인 CA로부터 엄격한 절차를 거쳐 발급되어 별다른 추가 설정 없이 SSLTLS나 전자서명을 통한 사용자 인증에 사용할 수 있는 인증서,
0,Public Cloud 공공 클라우드,,엄격한 심의 요건을 충족하고 다수의 보안 인증으로 안전성이 검증되어 공공 서비스에 최적화된 네이버클라우드의 공공기관 전문 클라우드 서비스 자세히 보기,
0,Public Cloud Service 퍼블릭 클라우드 서비스,,누구나 이용할 수 있는 클라우드 서비스. 데이터의 외부 저장에 대한 불안감 등으로 기업이 독자적으로 사용하는 프라이빗 클라우드 서비스의 상대적 개념(출처: 한국정보통신기술협회),
0,Public Internet Protocol Address Public IP Address 공인 인터넷 프로토콜 주소 공인 아이피 주소,,공인 기관에서 인증한 공개형 IP 주소,
0,Public IP Service 공인 IP 서비스,,공인 IP가 필요한 경우 고객이 지정한 서버에 공인 IP를 할당해 주는 서비스,
0,Public Key Infrastructure PKI 공개 키 기반 구조,,공개 키 암호 시스템을 안전하게 사용하고 관리하기 위한 정보 보호 표준 방식(출처: 한국정보통신기술협회),
0,Public Service 공공 서비스,,"물리적으로 분리된 인프라 및 네트워크, 보안, 별도의 재해복구 서비스 등 공공 기관 전용 클라우드 서비스를 제공하는 네이버 클라우드 플랫폼의 솔루션 자세히 보기",
0,Pull Request 풀 리퀘스트,,git에서 리파지토리의 변경 사항을 여러 사용자가 검토하며 브랜치 간 코드를 병합하는 기능을 제공하는 방법,
0,Purge 퍼지,,CDN 캐시 서버에 저장되어 있는 콘텐츠를 삭제하는 기능,
0,Quality of Service QoS 서비스 품질 큐오에스,,전송 품질과 서비스 가용성을 알려주는 전송 시스템의 수행 성능 척도,
0,Query 쿼리,,웹 서버에 특정한 정보를 보여달라는 웹 클라이언트 요청에 의한 처리,
0,Query Domain Specific Language Query DSL Query Domain Specific Language Query DSL,,네이버 클라우드 플랫폼의 Cloud Search에서 검색 엔진의 다양한 옵션을 활용할 수 있도록 json 형태로 지원하는 포맷,
0,Query String Query String,,네이버 클라우드 플랫폼의 Image Optimizer에서 검색 문자열을 의미하며 Image Optimizer가 지원하는 섬네일 생성 옵션들은 Query String을 사용하여 생성. type 파라미터 종속 옵션과 모든 type에 공통적으로 적용될 수 있는 전역 옵션으로 구성,
0,Question 질문,,챗봇 빌더에서 사용자로부터 인입될 예상 발화,
0,Queue 대기열,,컴퓨터의 기본적인 자료 구조. 먼저 넣은 데이터가 먼저 나오는 FIFO 구조로 저장하는 형식,
0,Quota Policy Quota Policy,,"네이버 클라우드 플랫폼의 Organization에서 마스터 계정이 계정 그룹에 부여한 이용 한도 정책으로 계정 그룹 내 각 계정들은 마스터 계정이 부여한 이용 한도 내에서만 리소스를 생성할 수 있으며, Quota Policy를 통해 이용 한도를 제한하지 않은 리소스는 각 멤버 계정의 이용 한도에 따라 자유롭게 생성 가능",
0,RabbitMQ 래빗엠큐,,메시지 시스템을 구성할 수 있는 AMQP 기반의 오픈소스 메시지 브로커인 RabbitMQ를 VM 설치형으로 제공하는 서비스 자세히 보기,
0,Re-Stream 동시 송출,,"각종 SNS 방송 플랫폼, YouTube, 아프리카TV 등 개인 방송 플랫폼으로 영상을 손쉽게 동시 송출을 할 수 있는 기능으로 네이버 클라우드 플랫폼의 Live Station을 통해 다양한 플랫폼으로 영상 동시 송출 및 송출 상태 확인 가능",
0,Real Time Messaging Protocol RTMP Real Time Messaging Protocol RTMP,,"오디오, 비디오 및 기타 데이터를 인터넷을 통해 스트리밍하는 경우 어도비 플래시 플레이어와 서버 통신에 사용되는 어도비 시스템즈사의 독점 컴퓨터 통신 규약",
0,Real Time Streaming Protocol RTSP 실시간 스트리밍 프로토콜 알티에스피,,오디오비디오 등 멀티미디어 데이터들을 실시간으로 전송하기 위한 응용계층 프로토콜,
0,Real User Analytics RUA 리얼 유저 애널리틱스 알유에이,,"실제로 웹 사이트에 접속하는 사용자의 성능 정보를 실시간으로 수집하여 특정 국가, 운영체제, 브라우저별 속도를 분석하는 서비스. 병목 발생 구간을 확인하여 웹 사이트 성능 향상 시 유용하게 사용 가능 자세히 보기",
0,Recognition Model 인식 모델,,"CLOVA OCR에서 인식 기술의 제공 범위별 종류로, 기본적인 인식 기능을 제공하는 Basic 모델과 필기체 인식 포함 더욱 다양한 인식 기능을 제공하는 Premium 모델로 구분",
0,Recovery Service 복구 서비스,,네이버 클라우드 플랫폼 백업 서비스 신청서를 작성하여 제출 시 업무 시간 기준 3시간 이내 신청한 복구 요청을 지원하는 서비스,
0,Red Hat Package Manager RPM Redhat Package Manager RPM,,레드햇에서 만든 패키지 배포 및 관리 프로그램(출처: 한국정보통신기술협회),
0,Redis 레디스,,고성능 오픈 소스 In memory 데이터 스토어 및 캐시 자세히 보기,
0,Redis Cluster Redis Cluster,,"Redis 설치를 실행하는 방법을 제공하며, 데이터는 여러 Redis 노드에서 자동으로 분할되는 클러스터",
0,Redundant Array of InexpensiveIndependent Disks RAID 복수 배열 독립 디스크 레이드,,"컴퓨터의 저장 장치로서 하나의 대형 저장 장치 대신에 다수의 일반 하드를 어레이로 구성하고, 데이터를 분할해서 분산 저장하거나 다중화하여 디스크 고장에 대비하여 데이터 안정성을 높인 컴퓨터 저장 장치",
0,Referrer Domain 참조자 도메인,,"콘텐츠를 지정된 도메인에만 제공하여 다른 사이트에서 참조되는 것을 방지하는 방식. www.domain.com이나 *.domain.com 형식을 지원하며, 숫자, 영문자, ""*"", ""-"", "".""만 사용 가능",
0,Region 리전,,좀 더 효율적인 서비스 구축 지원을 위해 주요 거점에 구축한 인프라,
0,regionCode regionCode,,NRN에서 리소스가 존재하는 리전의 이름으로 일부 리소스의 NRN에는 리전이 필요하지 않으므로 생략 가능(예: KR),
0,Registration Authority RA 등록 기관 RA,,인증 기관과 인증서 주체가 될 실체 사이의 중간 매개체 역할을 수행하는 실체(출처: 한국정보통신기술협회),
0,Registry 레지스트리,,"Windows 95, Windows 98, Windows NT와 같은 운영체제에서 환경설정 및 각종 시스템에 관련된 정보를 저장하는 장소",
0,Regularization 정규화,,모델의 일반화 오류를 줄여 과적합을 방지하는 기법의 총칭,
0,Relational DataBase Management System RDBMS 관계형 데이터베이스 관리 시스템 알디비엠에스,,관계형 데이터베이스를 생성하고 수정하고 관리할 수 있는 소프트웨어,
0,Reply 답변,,챗봇 빌더에서 등록한 질문이 사용자로부터 인입되었을 때 챗봇이 응답할 수 있는 내용,
0,Representational State Transfer REST 레스트 알이에스티,,"웹에 존재하는 모든 이미지, 동영상, 데이터베이스 등 자원에 고유한 URI를 부여해 활용하는 방법론으로 자원을 정의하고 자원에 대한 주소를 지정",
0,Reseller 리셀러,,서비스 파트너의 한 종류로 고객에게 필요한 기술 지원을 직접 하기 어렵거나 청구 관계를 관리할 인프라를 갖추지 않은 파트너,
0,Resource Resource,,NRN에서 서비스별로 정의하는 리소스 경로,
0,Resource Manager RM 자원 관리자 알엠,,컴퓨터 시스템을 구성하고 있는 하드웨어소프트웨어 자원 할당 작업을 완수하는 각종 제어 프로그램,
0,Resource Type 리소스 유형,,NRN에서 서비스별로 유사한 리소스를 그룹핑하여 정의한 유형,
0,RESTful API 레스트풀 에이피아이,,REST 원리를 준수하여 설계한 API,
0,Reverse Geocoding Reverse Geocoding,,네이버 지도에서 좌표를 주소 정보로 변환(coordsToAddr)하는  네이버 클라우드 플랫폼의 서비스,
0,Robotic Process Automation RPA Robotic Process Automation RPA,,소프트웨어 로봇(Bot) 또는 디지털 워커(worker)에 기반한 비즈니스 프로세스 자동화 기술,
0,Role² 역할,,네이버 클라우드 플랫폼의 Sub Account에서 정책으로 구성된 임시 자격 증명으로 하나의 역할에는 여러 개의 정책이 구성될 수 있으며 계정 내 소유한 서버에 할당하여 임시 자격 부여 가능,
0,Role¹ Role,,"Cloud DB 상품에서 DB 서버의 역할. Stand Alone, Master, Standby-Master의 세 종류 존재",
0,Root CA 루트 CA,,CA 계층 구조에서 최상위에 존재하는 최상위 인증 기관,
0,Root key 루트 키,,KMS 시스템을 보호하는 시스템 최상위 키. KMS의 모든 키 데이터는 루트 키로 암호화되어 스토리지에 저장,
0,Rooting 루팅,,"Android에서 시스템 권한을 얻는 행위. 시스템 권한을 얻으면 모든 앱을 대상으로 보안상 민감한 파일을 수정하거나 삭제할 수 있으며, 하드웨어 성능을 조절하는 행위가 가능하여 악용의 소지가 있으므로 App Safer의 경우 루팅 여부를 판단하여 검사하는 서비스 제공",
0,Rotation 회전,,여러 암호학적 위협에 대비하여 키를 갱신하는 작업,
0,Round Robin 라운드 로빈,,지정된 서버들에 대해 공평하게 순차적으로 요청을 전달하는 서버 부하 분산 방식,
0,Round-Trip Time RTT 왕복 시간 알티티,,"네트워크 통신이 발신 장치에서 수신 장치로, 그리고 그 반대 방향으로 이동하기까지 필요한 시간. RTT에는 수신 장치가 발신 장치에서 보낸 메시지를 처리하고 응답을 생성하는 데 필요한 시간이 포함되며, 일부 라우팅 알고리즘의 최적 경로 계산에 도움을 주기 위해 사용",
0,Route table 라우팅 테이블,,"VPC에서 네트워크 경로를 설정할 수 있는 기능을 제공하며, Destination과 Target으로 구성",
0,Router 라우터,,"하나 이상의 메트릭을 사용해 네트워크 트래픽을 포워딩해야 하는 최적 경로를 결정하는 네트워크 레이어 장치. 네트워크 레이어 정보를 기초로 한 네트워크에서 다른 네트워크로 패킷을 포워딩하는 역할을 하며, 때때로 게이트웨이라고 지칭",
0,Rule 룰,,"트리거와 룰을 통해 이벤트에 기반하여 액션 실행 가능하며 외부나 내부에서 발생한 이벤트를 전달하는 역할을 트리거가 수행. 룰은 사용자 액션이 이러한 이벤트에 반응하여 실행될 수 있도록 하고 하나의 트리거를 하나의 액션과 연결하며, 트리거 실행 시 트리거 이벤트를 입력으로 사용하여 해당 액션을 실행시키는 역할 수행 자세히 보기",
0,SaaS Biz Partner SaaS Biz Partner,,솔루션 파트너의 한 종류로 네이버 클라우드 플랫폼에서 SaaS 솔루션을 구축하고 직접 서비스 사업을 전개하는 파트너,
0,SaaS Program SaaS 프로그램,,"SaaS 제공 기업, SaaS 출시 예정 기업, SaaS 전환 예정 중소기업에게 필요한 클라우드 인프라는 물론 네이버클라우드의 할인 크레딧, 기술, 교육, 네트워킹 및 홍보, 비즈니스 혜택 등 다각화된 지원을 제공하는 네이버 클라우드 플랫폼의 지원 프로그램 중 하나",
0,Sales 영업,,네이버 클라우드 플랫폼의 WORKPLACE에서 영업 조직의 핵심 영업 활동을 효율적으로 지원하는 기능,
0,Sandbox 샌드박스,,외부로부터 받은 파일을 바로 실행하지 않고 보호된 영역에서 실행 시켜 봄으로써 외부에서 인입된 파일과 프로그램이 내부 시스템에 끼칠 악영향을 사전 방지하는 기술,
0,Scale-in  Scale-out 스케일 인스케일 아웃,,Auto Scaling Group을 생성하여 고객이 설정한 정책에 따라 사용하고 있는 가상 서버의 자동 확장(Scale-out) 및 자동 축소(Scale-in)하도록 제공하는 기능,
0,Schema 스키마,,"개체 특성을 나타내는 속성과 속성들의 집합으로 이루어진 개체, 개체 사이에 존재하는 관계에 대한 정의와 이들이 유지해야 할 제약 조건에 대한 기술",
0,Seal 봉인,,데이터 키나 크리덴셜을 암호화하는 행위,
0,Search Engine Service 서치 엔진 서비스,,"Elasticsearch 클러스터를 손쉽게 배포, 운영 및 확장 가능한 서비스 자세히 보기",
0,Search Trend 서치 트렌드,,네이버 통합검색 서비스를 통해 수집되는 검색어 통계를 다양한 기준으로 조회하고 활용할 수 있는 서비스 자세히 보기,
